GenOpt(R) Version 3.1.1, March 29, 2016

Lawrence Berkeley National Laboratory
http://simulationresearch.lbl.gov
Michael Wetter, MWetter@lbl.gov

GenOpt Copyright (c) 1998-2016, The Regents of the
University of California, through Lawrence Berkeley
National Laboratory (subject to receipt of any 
required approvals from the U.S. Dept. of Energy).
All rights reserved.
_______________________________________________________________

Results of GPSHookeJeeves algorithm
Start time: Tue Oct 25 09:30:28 MST 2016

All Iterations


Simulation Number	Main Iteration	Sub Iteration	Step Number	objective	Q_evap	barrier_and_penalty	barrier	penalty	mu1	mu2	m_rich	T_evap	T_cond	T_rect	T_abs_outlet	T_gen_outlet
103	4	22	3	2968.658685525409	105.23073813018189	3073.889423655591	-246.60875565	344.5878218339546	0.1111111111111111	9.0	0.3	276.65	313.4	333.15	310.15	399.4	Cost not reduced at T_gen_outlet+dT_gen_outlet.
103	4	23	3	-128.73416760303476	101.53040486370143	-27.20376273933333	-244.833864654	0.0	0.1111111111111111	9.0	0.3	276.65	313.4	333.15	310.15	396.9	Cost not reduced at T_gen_outlet-dT_gen_outlet.
84	4	24	3	-130.70130350261	103.39949017083222	-27.301813331777776	-245.716319986	0.0	0.1111111111111111	9.0	0.3	276.65	313.4	333.15	310.15	398.15	Iteration step did not reduce cost. Reduce step size to '0.125'.
104	1	1	4	-118.75676016995722	103.39949017083222	-15.357269999125	-245.716319986	0.0	0.0625	16.0	0.3	276.65	313.4	333.15	310.15	398.15	Iteration step did not reduce cost. Reduce step size to '0.125'.
104	2	1	4	-118.75676016995722	103.39949017083222	-15.357269999125	-245.716319986	0.0	0.0625	16.0	0.3	276.65	313.4	333.15	310.15	398.15	Exploration base, Delta = 0.125.
105	2	2	4	-114.47632502575588	99.09117808038089	-15.385146945375	-246.162351126	0.0	0.0625	16.0	0.2875	276.65	313.4	333.15	310.15	398.15	Cost not reduced at m_rich-dm_rich.
106	2	3	4	2021.156152449416	107.70780226128356	2128.8639547106995	-245.270112612	134.01208354680935	0.0625	16.0	0.3125	276.65	313.4	333.15	310.15	398.15	Cost not reduced at m_rich+dm_rich.
107	2	4	4	293.51588277012246	105.69747378745619	399.21335655757866	-244.100147536	25.904350986161166	0.0625	16.0	0.3	277.275	313.4	333.15	310.15	398.15	Cost not reduced at T_evap+dT_evap.
108	2	5	4	-116.57613059370699	101.1162200687695	-15.4599105249375	-247.358568399	0.0	0.0625	16.0	0.3	276.025	313.4	333.15	310.15	398.15	Cost not reduced at T_evap-dT_evap.
109	2	6	4	218.03175148091725	104.7799537098527	322.81170519076994	-244.638203163	21.13134955552859	0.0625	16.0	0.3	276.65	312.775	333.15	310.15	398.15	Cost not reduced at T_cond-dT_cond.
110	2	7	4	-117.43255926715416	102.00780974165416	-15.4247495255	-246.795992408	0.0	0.0625	16.0	0.3	276.65	314.025	333.15	310.15	398.15	Cost not reduced at T_cond+dT_cond.
111	2	8	4	-118.72603569601972	103.39949017083222	-15.3265455251875	-245.224728403	0.0	0.0625	16.0	0.3	276.65	313.4	332.525	310.15	398.15	Cost not reduced at T_rect-dT_rect.
112	2	9	4	-116.74466689548697	101.37109970198698	-15.3735671935	-245.977075096	0.0	0.0625	16.0	0.3	276.65	313.4	333.15	310.775	398.15	Cost not reduced at T_abs_outlet+dT_abs_outlet.
113	2	10	4	1332.8844968137532	105.44718385065819	1438.3316806644114	-245.469773832	90.85459634555696	0.0625	16.0	0.3	276.65	313.4	333.15	309.525	398.15	Cost not reduced at T_abs_outlet-dT_abs_outlet.
114	2	11	4	673.6096621627513	104.31977027453641	777.9294324372877	-246.161224536	49.58215681067423	0.0625	16.0	0.3	276.65	313.4	333.15	310.15	398.775	Cost not reduced at T_gen_outlet+dT_gen_outlet.
115	2	12	4	-117.7993653084327	102.4697523808077	-15.329612927625	-245.273806842	0.0	0.0625	16.0	0.3	276.65	313.4	333.15	310.15	397.525	Cost not reduced at T_gen_outlet-dT_gen_outlet.
115	2	13	4	-114.47632502575588	99.09117808038089	-15.385146945375	-246.162351126	0.0	0.0625	16.0	0.2875	276.65	313.4	333.15	310.15	398.15	Cost not reduced at m_rich-dm_rich.
115	2	14	4	2021.156152449416	107.70780226128356	2128.8639547106995	-245.270112612	134.01208354680935	0.0625	16.0	0.3125	276.65	313.4	333.15	310.15	398.15	Cost not reduced at m_rich+dm_rich.
115	2	15	4	293.51588277012246	105.69747378745619	399.21335655757866	-244.100147536	25.904350986161166	0.0625	16.0	0.3	277.275	313.4	333.15	310.15	398.15	Cost not reduced at T_evap+dT_evap.
115	2	16	4	-116.57613059370699	101.1162200687695	-15.4599105249375	-247.358568399	0.0	0.0625	16.0	0.3	276.025	313.4	333.15	310.15	398.15	Cost not reduced at T_evap-dT_evap.
115	2	17	4	218.03175148091725	104.7799537098527	322.81170519076994	-244.638203163	21.13134955552859	0.0625	16.0	0.3	276.65	312.775	333.15	310.15	398.15	Cost not reduced at T_cond-dT_cond.
115	2	18	4	-117.43255926715416	102.00780974165416	-15.4247495255	-246.795992408	0.0	0.0625	16.0	0.3	276.65	314.025	333.15	310.15	398.15	Cost not reduced at T_cond+dT_cond.
115	2	19	4	-118.72603569601972	103.39949017083222	-15.3265455251875	-245.224728403	0.0	0.0625	16.0	0.3	276.65	313.4	332.525	310.15	398.15	Cost not reduced at T_rect-dT_rect.
115	2	20	4	-116.74466689548697	101.37109970198698	-15.3735671935	-245.977075096	0.0	0.0625	16.0	0.3	276.65	313.4	333.15	310.775	398.15	Cost not reduced at T_abs_outlet+dT_abs_outlet.
115	2	21	4	1332.8844968137532	105.44718385065819	1438.3316806644114	-245.469773832	90.85459634555696	0.0625	16.0	0.3	276.65	313.4	333.15	309.525	398.15	Cost not reduced at T_abs_outlet-dT_abs_outlet.
115	2	22	4	673.6096621627513	104.31977027453641	777.9294324372877	-246.161224536	49.58215681067423	0.0625	16.0	0.3	276.65	313.4	333.15	310.15	398.775	Cost not reduced at T_gen_outlet+dT_gen_outlet.
115	2	23	4	-117.7993653084327	102.4697523808077	-15.329612927625	-245.273806842	0.0	0.0625	16.0	0.3	276.65	313.4	333.15	310.15	397.525	Cost not reduced at T_gen_outlet-dT_gen_outlet.
104	2	24	4	-118.75676016995722	103.39949017083222	-15.357269999125	-245.716319986	0.0	0.0625	16.0	0.3	276.65	313.4	333.15	310.15	398.15	Iteration step did not reduce cost. Reduce step size to '0.0625'.
116	1	1	5	-113.22814297027222	103.39949017083222	-9.82865279944	-245.716319986	0.0	0.04	25.0	0.3	276.65	313.4	333.15	310.15	398.15	Iteration step did not reduce cost. Reduce step size to '0.0625'.
116	2	1	5	-113.22814297027222	103.39949017083222	-9.82865279944	-245.716319986	0.0	0.04	25.0	0.3	276.65	313.4	333.15	310.15	398.15	Exploration base, Delta = 0.0625.
117	2	2	5	-111.08290844136658	101.24533412560658	-9.837574315760001	-245.939357894	0.0	0.04	25.0	0.29375	276.65	313.4	333.15	310.15	398.15	Cost not reduced at m_rich-dm_rich.
118	2	3	5	572.7437383331794	105.55364621605794	678.2973845492373	-245.493238	27.524684562769494	0.04	25.0	0.30625	276.65	313.4	333.15	310.15	398.15	Cost not reduced at m_rich+dm_rich.
119	2	4	5	14.894745589154013	104.54660373725628	119.44134932641029	-244.904678636	5.169501458874012	0.04	25.0	0.3	276.9625	313.4	333.15	310.15	398.15	Cost not reduced at T_evap+dT_evap.
120	2	5	5	-112.11743849697149	102.25605957545149	-9.86137892152	-246.534473038	0.0	0.04	25.0	0.3	276.3375	313.4	333.15	310.15	398.15	Cost not reduced at T_evap-dT_evap.
121	2	6	5	-11.183565422615075	104.09110977772933	92.90754435511425	-245.176367819	4.10858396271497	0.04	25.0	0.3	276.65	313.0875	333.15	310.15	398.15	Cost not reduced at T_cond-dT_cond.
122	2	7	5	-112.55531188073172	102.70506646185173	-9.85024541888	-246.256135472	0.0	0.04	25.0	0.3	276.65	313.7125	333.15	310.15	398.15	Cost not reduced at T_cond+dT_cond.
123	2	8	5	-113.21832797935222	103.39949017083222	-9.81883780852	-245.470945213	0.0	0.04	25.0	0.3	276.65	313.4	332.8375	310.15	398.15	Cost not reduced at T_rect-dT_rect.
124	2	9	5	-112.21672650925143	102.38292371685142	-9.8338027924	-245.84506981	0.0	0.04	25.0	0.3	276.65	313.4	333.15	310.4625	398.15	Cost not reduced at T_abs_outlet+dT_abs_outlet.
125	2	10	5	268.45505453316923	104.42088188116745	372.87593641433665	-245.591118956	15.307983246903065	0.04	25.0	0.3	276.65	313.4	333.15	309.8375	398.15	Cost not reduced at T_abs_outlet-dT_abs_outlet.
126	2	11	5	124.04659591259765	103.86080318663055	227.9073990992282	-245.938458554	9.509797497655528	0.04	25.0	0.3	276.65	313.4	333.15	310.15	398.4625	Cost not reduced at T_gen_outlet+dT_gen_outlet.
127	2	12	5	-112.75560400973106	102.93581283645106	-9.81979117328	-245.494779332	0.0	0.04	25.0	0.3	276.65	313.4	333.15	310.15	397.8375	Cost not reduced at T_gen_outlet-dT_gen_outlet.
127	2	13	5	-111.08290844136658	101.24533412560658	-9.837574315760001	-245.939357894	0.0	0.04	25.0	0.29375	276.65	313.4	333.15	310.15	398.15	Cost not reduced at m_rich-dm_rich.
127	2	14	5	572.7437383331794	105.55364621605794	678.2973845492373	-245.493238	27.524684562769494	0.04	25.0	0.30625	276.65	313.4	333.15	310.15	398.15	Cost not reduced at m_rich+dm_rich.
127	2	15	5	14.894745589154013	104.54660373725628	119.44134932641029	-244.904678636	5.169501458874012	0.04	25.0	0.3	276.9625	313.4	333.15	310.15	398.15	Cost not reduced at T_evap+dT_evap.
127	2	16	5	-112.11743849697149	102.25605957545149	-9.86137892152	-246.534473038	0.0	0.04	25.0	0.3	276.3375	313.4	333.15	310.15	398.15	Cost not reduced at T_evap-dT_evap.
127	2	17	5	-11.183565422615075	104.09110977772933	92.90754435511425	-245.176367819	4.10858396271497	0.04	25.0	0.3	276.65	313.0875	333.15	310.15	398.15	Cost not reduced at T_cond-dT_cond.
127	2	18	5	-112.55531188073172	102.70506646185173	-9.85024541888	-246.256135472	0.0	0.04	25.0	0.3	276.65	313.7125	333.15	310.15	398.15	Cost not reduced at T_cond+dT_cond.
127	2	19	5	-113.21832797935222	103.39949017083222	-9.81883780852	-245.470945213	0.0	0.04	25.0	0.3	276.65	313.4	332.8375	310.15	398.15	Cost not reduced at T_rect-dT_rect.
127	2	20	5	-112.21672650925143	102.38292371685142	-9.8338027924	-245.84506981	0.0	0.04	25.0	0.3	276.65	313.4	333.15	310.4625	398.15	Cost not reduced at T_abs_outlet+dT_abs_outlet.
127	2	21	5	268.45505453316923	104.42088188116745	372.87593641433665	-245.591118956	15.307983246903065	0.04	25.0	0.3	276.65	313.4	333.15	309.8375	398.15	Cost not reduced at T_abs_outlet-dT_abs_outlet.
127	2	22	5	124.04659591259765	103.86080318663055	227.9073990992282	-245.938458554	9.509797497655528	0.04	25.0	0.3	276.65	313.4	333.15	310.15	398.4625	Cost not reduced at T_gen_outlet+dT_gen_outlet.
127	2	23	5	-112.75560400973106	102.93581283645106	-9.81979117328	-245.494779332	0.0	0.04	25.0	0.3	276.65	313.4	333.15	310.15	397.8375	Cost not reduced at T_gen_outlet-dT_gen_outlet.
116	2	24	5	-113.22814297027222	103.39949017083222	-9.82865279944	-245.716319986	0.0	0.04	25.0	0.3	276.65	313.4	333.15	310.15	398.15	Iteration step did not reduce cost. Maximum number of step reductions reached.
116	2	25	5	-113.22814297027222	103.39949017083222	-9.82865279944	-245.716319986	0.0	0.04	25.0	0.3	276.65	313.4	333.15	310.15	398.15	Minimum point.
